age,created_timestamp,kidsarc_response_id,respondent_id,itemid,A,B,C,D,response,correct,saveitem_timestamp,rt,rt_s,error_matrix,error_concept,error_correct,error_part_duplicated,error_other,error_wrong_item,error_empty,duplicate_A,duplicate_B,duplicate_C,duplicated
10,2023-12-09 13:27:10,612,4587,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 13:29:33,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:28:25,613,4590,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:29:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:27:10,614,4587,6,110005005,330007007,050050011,070070033,050050033,0,2023-12-09 13:29:55,2147483647,2147483.647,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:28:25,615,4590,5,700770000,770700000,700700770,777700000,000777700,0,2023-12-09 13:30:02,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:27:10,616,4587,7,110000000,111000000,000102102,102102102,000112112,1,2023-12-09 13:30:39,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:28:25,617,4590,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:30:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:27:10,618,4587,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:30:50,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:28:25,619,4590,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:30:57,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:29:43,620,4592,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:31:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:28:25,621,4590,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:31:17,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:29:43,622,4592,2,700000000,700000700,770000000,770000770,700000700,0,2023-12-09 13:31:26,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:29:43,623,4592,3,040040040,060060060,000444000,000666000,060060060,0,2023-12-09 13:31:34,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:29:43,633,4592,4,400400000,000400400,404404000,000404404,000400400,0,2023-12-09 13:32:06,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:29:43,634,4592,5,700770000,770700000,700700770,777700000,770700000,0,2023-12-09 13:32:12,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:29:43,636,4592,6,110005005,330007007,050050011,070070033,550001001,0,2023-12-09 13:32:32,2147483647,2147483.647,0,0,0,1,0,0,0,0,0,0,0
8,2023-12-09 13:29:43,637,4592,7,110000000,111000000,000102102,102102102,121000000,0,2023-12-09 13:32:48,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
8,2023-12-09 13:29:43,639,4592,8,330000000,000333000,330440000,000333444,000434000,0,2023-12-09 13:33:09,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
36,2023-12-09 13:35:55,651,4606,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:36:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:35:55,652,4606,2,700000000,700000700,770000000,770000770,000000770,0,2023-12-09 13:36:18,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:35:55,653,4606,3,040040040,060060060,000444000,000666000,000444000,0,2023-12-09 13:36:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
36,2023-12-09 13:35:55,655,4606,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:36:37,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:35:55,657,4606,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 13:36:45,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:35:55,658,4606,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:36:57,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:35:55,659,4606,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:37:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:35:55,660,4606,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:37:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,661,4611,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:37:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,662,4611,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:37:49,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,663,4611,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:37:58,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,664,4611,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:38:03,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,665,4611,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 13:38:14,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,666,4611,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:38:22,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,667,4611,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:38:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:37:31,669,4611,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:38:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,671,4615,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:39:28,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,673,4615,2,700000000,700000700,770000000,770000770,700000000,0,2023-12-09 13:39:43,2147483647,2147483.647,0,0,0,0,0,0,0,1,0,0,1
7,2023-12-09 13:37:51,675,4615,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:40:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,676,4615,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:40:20,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,678,4622,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:40:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,679,4615,5,700770000,770700000,700700770,777700000,770070070,0,2023-12-09 13:40:32,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,681,4622,2,700000000,700000700,770000000,770000770,700000000,0,2023-12-09 13:40:45,2147483647,2147483.647,0,0,0,0,0,0,0,1,0,0,1
19,2023-12-09 13:40:07,682,4622,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:40:53,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,683,4615,6,110005005,330007007,050050011,070070033,030030077,0,2023-12-09 13:40:54,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,685,4615,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:41:07,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,686,4622,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:41:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,687,4622,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 13:41:19,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:37:51,688,4615,8,330000000,000333000,330440000,000333444,000330440,0,2023-12-09 13:41:20,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,690,4622,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:41:43,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,691,4622,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:42:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
19,2023-12-09 13:40:07,692,4622,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:42:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,693,4626,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:42:43,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,694,4626,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:42:53,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,695,4626,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:43:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,696,4626,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:43:07,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,697,4626,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 13:43:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,698,4626,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:43:33,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,699,4626,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:43:46,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
16,2023-12-09 13:42:31,700,4626,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:43:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:42:24,701,4625,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:43:58,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:42:24,703,4625,2,700000000,700000700,770000000,770000770,700000700,0,2023-12-09 13:44:50,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:42:24,705,4625,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:45:27,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:42:24,707,4625,4,400400000,000400400,404404000,000404404,000500500,0,2023-12-09 13:46:25,2147483647,2147483.647,0,0,0,1,0,0,0,0,0,0,0
8,2023-12-09 13:45:26,709,4632,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:46:40,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:42:24,710,4625,5,700770000,770700000,700700770,777700000,770700000,0,2023-12-09 13:46:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:45:26,711,4632,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:47:06,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:45:26,712,4632,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:47:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:42:24,714,4625,6,110005005,330007007,050050011,070070033,330007007,0,2023-12-09 13:47:29,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:45:26,716,4632,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:47:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:42:24,717,4625,7,110000000,111000000,000102102,102102102,111000000,0,2023-12-09 13:47:59,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:42:24,718,4625,8,330000000,000333000,330440000,000333444,000333000,0,2023-12-09 13:48:10,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
8,2023-12-09 13:45:26,719,4632,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 13:48:12,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:45:26,721,4632,6,110005005,330007007,050050011,070070033,050050033,0,2023-12-09 13:48:33,2147483647,2147483.647,1,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:45:26,722,4632,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:48:53,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:45:26,723,4632,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:49:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:50:15,725,4643,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:50:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,726,4640,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:50:43,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:50:15,727,4643,2,700000000,700000700,770000000,770000770,000000770,0,2023-12-09 13:51:06,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,728,4642,1,000220220,000000200,000110110,000000100,000110110,0,2023-12-09 13:51:24,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
7,2023-12-09 13:50:15,729,4643,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:51:26,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:50:15,730,4643,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:51:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,731,4642,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:51:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:50:15,732,4643,5,700770000,770700000,700700770,777700000,077007007,0,2023-12-09 13:51:55,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,734,4642,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:52:04,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,735,4640,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:52:12,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,736,4642,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:52:24,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:50:15,737,4643,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:52:25,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,739,4640,3,040040040,060060060,000444000,000666000,000040000,0,2023-12-09 13:52:29,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
7,2023-12-09 13:50:15,740,4643,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:52:40,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,744,4642,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 13:53:09,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 13:50:15,745,4643,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:53:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,748,4642,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:53:37,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,750,4640,4,400400000,000400400,404404000,000404404,000400404,0,2023-12-09 13:53:51,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
45,2023-12-09 13:49:49,754,4642,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:54:20,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,757,4640,5,700770000,770700000,700700770,777700000,700770000,0,2023-12-09 13:54:35,2147483647,2147483.647,0,0,0,0,0,0,0,1,0,0,1
45,2023-12-09 13:49:49,761,4642,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:55:13,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,762,4640,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:55:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,763,4640,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:56:43,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:48:59,764,4640,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:57:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:10:21,773,4659,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:11:37,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:10:21,774,4659,2,700000000,700000700,770000000,770000770,700000700,0,2023-12-09 14:11:46,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 14:10:21,775,4659,3,040040040,060060060,000444000,000666000,040040040,0,2023-12-09 14:12:09,2147483647,2147483.647,0,0,0,0,0,0,0,1,0,0,1
7,2023-12-09 14:10:21,776,4659,4,400400000,000400400,404404000,000404404,000400400,0,2023-12-09 14:12:17,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 14:10:21,777,4659,5,700770000,770700000,700700770,777700000,770700000,0,2023-12-09 14:12:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 14:10:21,778,4659,6,110005005,330007007,050050011,070070033,330007007,0,2023-12-09 14:12:33,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 14:10:21,779,4659,7,110000000,111000000,000102102,102102102,111000000,0,2023-12-09 14:12:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 14:10:21,780,4659,8,330000000,000333000,330440000,000333444,000333000,0,2023-12-09 14:12:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
45,2023-12-09 14:21:10,781,4669,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:22:20,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,782,4669,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 14:22:28,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,783,4669,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 14:22:34,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,784,4669,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 14:22:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,785,4669,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 14:22:49,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,786,4669,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 14:23:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,788,4669,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 14:23:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
45,2023-12-09 14:21:10,789,4669,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 14:23:30,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,793,4674,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:26:06,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,796,4674,2,700000000,700000700,770000000,770000770,707000000,0,2023-12-09 14:26:52,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
11,2023-12-09 14:25:29,797,4674,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 14:27:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,799,4674,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 14:27:10,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,801,4674,5,700770000,770700000,700700770,777700000,770070070,0,2023-12-09 14:27:31,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,805,4674,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 14:27:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,806,4674,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 14:28:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:25:29,808,4674,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 14:29:24,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,813,4681,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:31:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,814,4681,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 14:32:10,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,815,4681,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 14:32:17,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,816,4681,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 14:32:27,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,818,4681,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 14:32:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,819,4681,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 14:33:03,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,821,4681,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 14:33:14,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 14:31:16,822,4681,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 14:33:26,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,824,4683,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:33:36,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,826,4683,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 14:34:02,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,827,4683,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 14:34:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,829,4683,4,400400000,000400400,404404000,000404404,044400400,0,2023-12-09 14:34:28,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
9,2023-12-09 14:32:35,831,4683,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 14:34:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,833,4683,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 14:35:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,834,4683,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 14:35:15,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:32:35,836,4683,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 14:35:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,842,4692,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:39:34,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,844,4692,2,700000000,700000700,770000000,770000770,707000000,0,2023-12-09 14:40:19,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
9,2023-12-09 14:38:22,846,4692,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 14:40:33,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,847,4692,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 14:40:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,849,4692,5,700770000,770700000,700700770,777700000,077007007,0,2023-12-09 14:40:52,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,850,4692,6,110005005,330007007,050050011,070070033,030030077,0,2023-12-09 14:41:19,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,851,4692,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 14:41:40,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:38:22,852,4692,8,330000000,000333000,330440000,000333444,000330440,0,2023-12-09 14:41:51,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,853,4704,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:43:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,854,4704,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 14:44:02,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,855,4704,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 14:44:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 14:44:11,856,4708,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 14:44:25,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,857,4704,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 14:44:26,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,858,4704,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 14:44:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,859,4704,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 14:45:13,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 14:44:11,860,4708,2,700000000,700000700,770000000,770000770,770000700,0,2023-12-09 14:45:21,2147483647,2147483.647,1,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 14:42:37,861,4704,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 14:45:39,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
