age,created_timestamp,kidsarc_response_id,respondent_id,itemid,A,B,C,D,response,correct,saveitem_timestamp,rt,rt_s,error_matrix,error_concept,error_correct,error_part_duplicated,error_other,error_wrong_item,error_empty,duplicate_A,duplicate_B,duplicate_C,duplicated
40,2023-12-09 15:34:59,1010,4782,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 15:37:44,9373,9.373,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 15:34:59,1011,4782,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031001310013000031001300,1,2023-12-09 15:38:08,24278,24.278,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 15:34:59,1012,4782,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0060006060600060606000600,0,2023-12-09 15:38:18,10216,10.216,0,0,0,1,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1019,4789,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 15:40:15,24561,24.561,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1020,4790,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,5505555050111110000000000,0,2023-12-09 15:40:31,33662,33.662,0,0,0,1,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1021,4790,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000005555050050555500000,0,2023-12-09 15:40:51,20595,20.595,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1022,4789,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000005555050050555500000,0,2023-12-09 15:41:13,57210,57.21,1,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1023,4790,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,1111110301111110000000000,0,2023-12-09 15:41:30,38223,38.223,0,0,0,1,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1024,4789,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 15:41:34,20559,20.559,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1025,4790,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 15:41:50,19789,19.789,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1026,4790,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000055000,0,2023-12-09 15:42:10,20703,20.703,0,0,0,1,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1027,4789,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 15:42:16,41831,41.831,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1028,4790,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 15:42:26,15502,15.502,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1029,4789,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 15:42:32,15890,15.89,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1030,4790,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000011111033031111100000,0,2023-12-09 15:42:50,23777,23.777,0,0,0,1,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1031,4789,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 15:42:56,24640,24.64,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 15:39:45,1032,4790,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 15:43:00,10217,10.217,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1033,4789,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000011313113030031300000,1,2023-12-09 15:43:24,27777,27.777,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:39:21,1034,4789,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-09 15:43:40,15264,15.264,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1043,4803,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000100000000000,1,2023-12-09 15:49:56,31171,31.171,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1044,4803,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-09 15:50:21,24068,24.068,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1046,4803,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 15:51:02,41153,41.153,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1047,4803,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 15:51:37,34868,34.868,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1050,4803,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 15:51:50,12311,12.311,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1051,4803,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 15:52:09,19638,19.638,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1054,4803,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 15:52:53,43987,43.987,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:48:54,1055,4803,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0031300313003030031300303,0,2023-12-09 15:53:04,43987,43.987,0,0,0,0,0,1,0,0,0,0,0
10,2023-12-09 15:53:41,1059,4809,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 15:54:10,18739,18.739,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1060,4809,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005550000000,0,2023-12-09 15:54:38,27382,27.382,0,1,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1061,4809,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 15:54:51,13531,13.531,0,1,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1062,4809,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 15:55:14,22508,22.508,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1063,4809,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 15:55:39,25229,25.229,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1064,4809,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 15:55:56,17030,17.03,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1065,4809,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 15:56:10,14119,14.119,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 15:53:41,1067,4809,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-09 15:56:27,16457,16.457,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1132,4843,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 16:17:33,29060,29.06,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1133,4843,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000055500505005050055500,0,2023-12-09 16:18:10,37255,37.255,0,1,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1134,4843,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 16:18:34,23250,23.25,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1135,4843,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,3333044444600005550022000,0,2023-12-09 16:19:23,49246,49.246,1,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1137,4843,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 16:19:42,19034,19.034,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1141,4843,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666660666666660666,0,2023-12-09 16:20:16,33903,33.903,1,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1143,4843,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 16:20:34,17692,17.692,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 16:16:53,1146,4843,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006660060600666000000,0,2023-12-09 16:21:03,28996,28.996,0,0,0,0,0,0,0,0,0,1,1
7,2023-12-09 16:27:36,1155,4854,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 16:28:34,36860,36.86,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1157,4854,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5500000500005005550000500,0,2023-12-09 16:29:43,68530,68.53,0,0,0,1,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1158,4854,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 16:30:05,22516,22.516,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1159,4854,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 16:30:32,26342,26.342,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1160,4854,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 16:30:48,16589,16.589,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1161,4854,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 16:31:10,21074,21.074,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1162,4854,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 16:31:35,25559,25.559,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 16:27:36,1163,4854,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-09 16:31:53,17362,17.362,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1164,4857,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 16:32:52,31423,31.423,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1165,4857,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5000000500000005000000500,0,2023-12-09 16:33:48,55809,55.809,0,0,0,1,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1166,4857,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020200020202000203,0,2023-12-09 16:34:31,43067,43.067,1,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1167,4857,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,4444433330600002200055500,0,2023-12-09 16:35:12,40649,40.649,1,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1168,4857,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 16:35:46,34134,34.134,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1169,4857,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 16:36:06,19691,19.691,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 16:32:12,1170,4857,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000000000000000000000000,0,2023-12-09 16:36:33,27218,27.218,0,0,0,0,0,0,1,0,0,0,0
10,2023-12-09 16:32:12,1171,4857,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000000000000000000000,0,2023-12-09 16:36:33,79,0.079,0,0,0,0,0,0,1,0,0,0,0
34,2023-12-09 16:44:00,1177,4863,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000100000000000,1,2023-12-09 16:46:20,119284,119.284,0,0,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1181,4863,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550000500005005550055500,0,2023-12-09 16:49:06,165897,165.897,0,1,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1182,4863,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 16:50:07,61231,61.231,0,0,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1183,4863,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000033330444440000055500,0,2023-12-09 16:51:06,59267,59.267,1,0,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1184,4863,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 16:51:24,17637,17.637,0,0,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1185,4863,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 16:51:56,31653,31.653,0,0,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1186,4863,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000011313113000031300000,0,2023-12-09 16:52:53,57328,57.328,1,0,0,0,0,0,0,0,0,0,0
34,2023-12-09 16:44:00,1187,4863,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000000000000000000000,0,2023-12-09 16:53:07,13454,13.454,0,0,0,0,0,0,1,0,0,0,0
8,2023-12-10 10:01:51,1213,4881,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-10 10:03:02,39042,39.042,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-10 10:01:51,1214,4881,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-10 10:03:53,50857,50.857,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-10 10:01:51,1215,4881,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-10 10:04:29,35042,35.042,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-10 10:01:51,1217,4881,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-10 10:05:03,34341,34.341,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-10 10:01:51,1218,4881,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0000000000000000000000000,0,2023-12-10 10:05:03,173,0.173,0,0,0,0,0,0,1,0,0,0,0
8,2023-12-10 10:01:51,1221,4881,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,0000000000000000000000000,0,2023-12-10 10:05:43,39600,39.6,0,0,0,0,0,0,1,0,0,0,0
8,2023-12-10 10:01:51,1224,4881,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-10 10:06:12,28646,28.646,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-10 10:01:51,1225,4881,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-10 10:06:39,27495,27.495,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-10 10:13:55,1237,4889,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-10 10:16:00,44723,44.723,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-10 10:13:55,1238,4889,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-10 10:16:36,35949,35.949,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-10 10:13:55,1239,4889,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002000200200200000200,0,2023-12-10 10:18:03,87415,87.415,0,0,0,0,1,0,0,0,0,0,0
6,2023-12-10 10:13:55,1240,4889,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,5550050500505005050055500,0,2023-12-10 10:18:08,35949,35.949,0,0,0,0,0,1,0,0,0,0,0
6,2023-12-10 10:13:55,1241,4889,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-10 10:18:35,26636,26.636,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-10 10:13:55,1242,4889,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-10 10:19:08,33666,33.666,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-10 10:13:55,1243,4889,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-10 10:19:51,42151,42.151,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-10 10:13:55,1244,4889,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-10 10:20:13,21956,21.956,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 10:44:26,1269,4907,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-10 10:46:04,92096,92.096,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 10:44:26,1270,4907,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5500005000050005500005000,0,2023-12-10 10:46:22,17787,17.787,0,0,0,0,1,0,0,0,0,0,0
12,2023-12-10 10:44:26,1271,4907,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0000011111103011111100000,0,2023-12-10 10:47:06,43836,43.836,0,0,0,1,0,0,0,0,0,0,0
12,2023-12-10 10:44:26,1272,4907,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-10 10:47:27,21430,21.43,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 10:44:26,1273,4907,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0405544055000000000000000,0,2023-12-10 10:47:40,12307,12.307,0,0,0,1,0,0,0,0,0,0,0
12,2023-12-10 10:44:26,1274,4907,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,0000070000000000000700000,0,2023-12-10 10:47:56,16414,16.414,0,0,0,0,1,0,0,0,0,0,0
12,2023-12-10 10:44:26,1275,4907,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-10 10:48:18,22048,22.048,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 10:44:26,1276,4907,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-10 10:48:38,19702,19.702,0,0,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1277,4910,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-10 10:49:58,21118,21.118,0,0,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1278,4910,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005550000000,0,2023-12-10 10:50:48,49920,49.92,0,1,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1279,4910,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-10 10:51:02,13956,13.956,0,1,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1280,4910,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-10 10:51:20,17875,17.875,0,0,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1281,4910,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-10 10:51:30,10145,10.145,0,0,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1282,4910,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-10 10:51:47,17075,17.075,0,0,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1283,4910,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-10 10:52:09,21941,21.941,0,0,0,0,0,0,0,0,0,0,0
47,2023-12-10 10:49:08,1284,4910,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006660060600666000000,0,2023-12-10 10:52:31,22224,22.224,0,0,0,0,0,0,0,0,0,1,1
9,2023-12-10 10:58:06,1293,4924,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000100000000000,1,2023-12-10 10:59:39,30330,30.33,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1295,4924,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000000500005005000000500,0,2023-12-10 11:00:25,45307,45.307,0,0,0,1,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1298,4924,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020302020200020202000200,0,2023-12-10 11:00:59,34201,34.201,1,0,0,0,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1305,4924,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,4444460000555002200033330,0,2023-12-10 11:02:42,103091,103.091,1,0,0,0,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1306,4924,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-10 11:03:03,20079,20.079,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1308,4924,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-10 11:03:22,18917,18.917,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1313,4924,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-10 11:04:20,58265,58.265,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-10 10:58:06,1314,4924,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-10 11:04:32,11690,11.69,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1331,4942,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-10 11:14:04,101951,101.951,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1335,4942,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5500000500005005500000000,0,2023-12-10 11:14:41,36815,36.815,0,0,0,1,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1336,4942,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-10 11:15:35,54087,54.087,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1337,4942,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-10 11:16:02,26775,26.775,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1338,4942,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-10 11:16:43,40482,40.482,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1339,4942,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-10 11:17:12,29432,29.432,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1340,4942,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-10 11:17:47,34799,34.799,0,0,0,0,0,0,0,0,0,0,0
12,2023-12-10 11:11:41,1341,4942,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060060600666000000,0,2023-12-10 11:18:16,27707,27.707,0,0,0,1,0,0,0,0,0,0,0
10,2023-12-10 11:20:46,1350,4955,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-10 11:22:35,42846,42.846,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-10 11:20:46,1351,4955,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-10 11:23:05,30632,30.632,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-10 11:20:46,1354,4955,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-10 11:23:26,20385,20.385,0,0,0,0,0,0,0,0,0,0,0
